Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
500.0000000000001,-22.41018318190826,59.69127470800287
501.0000000000001,-22.50915171436197,59.1892153244639
502.0000000000001,-22.22670097551013,58.67653886142622
503.0000000000001,-22.02593882108613,58.50669779272739
504.0000000000001,-22.15710744977681,54.91410564804535
505.0000000000001,-22.46848533560626,56.30133765299875
506.0000000000001,-22.07456914922268,57.82375231159648
507.0000000000001,-22.08637206486179,57.95545391883028
508.0000000000001,-22.40556827016995,58.2661701085259
509.0000000000001,-21.96271629156875,57.2549094892741
510.0000000000001,-21.92191980779495,58.84257567471951
511.0000000000001,-22.11747223287163,58.88176859797024
512.0000000000001,-21.83824218490859,58.35075824044553
513.0000000000001,-21.91447740121639,58.00994694976231
514.0000000000001,-21.88939203723386,57.58649407611554
515.0000000000001,-22.23544892165508,55.51487130191066
516.0000000000001,-22.02303331903517,56.89676169569947
517.0000000000001,-21.98334943422825,57.43735161114923
518.0000000000001,-21.94136822062031,57.75991624809845
519.0000000000001,-21.88755297567208,54.61175242522617
520.0000000000001,-21.91836705526791,58.35958596967187
521.0000000000001,-21.79549753246603,57.71176837512871
522.0000000000001,-21.66434111302064,56.24074583172408
523.0000000000001,-21.87350731708696,56.93415020541646
524.0000000000001,-21.54492647156435,56.36673667615017
525.0000000000001,-21.5254063507507,58.72230076271168
526.0000000000001,-21.8961287405439,53.81979462071432
527.0000000000001,-21.83027955873553,57.86545967129128
528.0000000000001,-21.52735256105495,55.59722706418776
529.0000000000001,-21.60231794921354,57.28020068575441
530.0000000000001,-21.40357524595866,55.48350617312656
531.0000000000001,-21.52346887720681,57.83649411135429
532.0000000000001,-21.60270386068316,54.78902781468555
533.0000000000001,-21.40117189866297,56.95824037879779
534.0000000000001,-21.26911393176366,54.09321567976441
535.0000000000001,-21.09946898991527,55.64304198536082
536.0000000000001,-21.17615706232669,56.77554142269889
537.0000000000001,-21.37644707397524,56.64279182418957
538.0000000000001,-21.32481674460373,55.67058755715024
539.0000000000001,-21.31911376810206,55.78133492905533
540.0000000000001,-21.5279181633721,54.40985676001721
541.0000000000001,-21.03692432470639,55.2678261029526
542.0000000000001,-21.32574562093239,54.19953970741537
543.0000000000001,-21.06517020284565,55.88743320793422
544.0000000000001,-21.22217859556656,54.4424815907324
545.0000000000001,-21.11734292602772,53.17654150751127
546.0000000000001,-21.13974518581709,55.36497031968035
547.0000000000001,-21.12381040199333,54.10936069678586
548.0000000000001,-21.11685386888012,55.16062583229071
549.0000000000001,-20.83458183206779,52.71759460149816
550.0000000000001,-20.77781814599114,53.56343612951357
551.0000000000001,-20.94954071041633,54.77596156474794
552.0000000000001,-20.84916314828651,52.99696031875878
553.0000000000001,-20.76286278036628,52.67116153208661
554.0000000000001,-20.74529551004977,54.25755742461905
555.0000000000001,-20.63258380416933,54.72748990845571
556.0000000000001,-20.73127690084408,53.06177788376314
557.0000000000001,-20.73062322463279,54.01534040371009
558.0000000000001,-20.97910483816202,56.29995895968257
559.0000000000001,-20.46120736208187,54.55301597721427
560.0000000000001,-20.74535870125613,52.75497314028549
561.0000000000001,-20.48054350489305,54.17285167161842
562.0000000000001,-20.40622079766447,52.36634729394157
563.0000000000001,-20.69208928201122,53.5661466670132
564.0000000000001,-20.44716190081476,54.52097476184709
565.0000000000001,-20.60053616689826,54.26631575830412
566.0000000000001,-20.0426131554279,53.45943912858212
567.0000000000001,-20.75109953080272,52.2861463279098
568.0000000000001,-20.58511848111875,51.92706741536344
569.0000000000001,-20.488801057284,52.90153717512675
570.0000000000001,-20.22106266544581,52.1281569152235
571.0000000000001,-20.35861693539341,50.45866715768618
572.0000000000001,-20.30094554275787,52.1650124751919
573.0000000000001,-20.49257240736882,53.65883585977194
574.0000000000001,-20.11837231282371,51.97337569837566
575.0000000000001,-20.33124829537283,53.16944636074311
576.0000000000001,-20.51089523244611,52.2081782610272
577.0000000000001,-19.7364610569832,53.2391286436934
578.0000000000001,-20.33756428587198,52.44676518574649
579.0000000000001,-19.96132801329359,54.98978621061348
580.0000000000001,-20.2327243201218,51.20412891581985
581.0000000000001,-20.18575306516886,51.24344475369706
582.0000000000001,-19.99156374689264,50.88931956277465
583.0000000000001,-19.96047103239076,51.41216791846925
584.0000000000001,-20.11869994079895,50.98341761789631
585.0000000000001,-19.99152080800606,49.56035585595109
586.0000000000001,-20.01886094744112,50.97936615856776
587.0000000000001,-19.53628256154826,51.4677368060991
588.0000000000001,-19.80140151251267,50.58653441932055
589.0000000000001,-19.89429541632585,50.475682593435
590.0000000000001,-19.96601035346249,52.61297477542864
591.0000000000001,-19.89741030137929,52.4559058473493
592.0000000000001,-19.66717016826728,48.34219716515367
593.0000000000001,-19.75220775700761,50.6115465032204
594.0000000000001,-19.70268305790024,50.38961997012913
595.0000000000001,-19.64000325190831,51.99585567275911
596.0000000000001,-19.39010254711711,50.54188699433654
597.0000000000001,-19.71070322866158,48.51105533359053
598.0000000000001,-19.21279920165102,49.85263806335308
599.0000000000001,-19.51885635946942,49.98657749739584
600.0000000000001,-19.4009090807389,49.10356012138218
601.0000000000001,-19.34336713844724,48.95770674466399
602.0000000000001,-19.03272762550779,51.16091238842327
603.0000000000001,-19.43235543246587,48.57334828756789
604.0000000000001,-19.29088712142452,50.79816185714449
605.0000000000001,-19.13805974596323,52.88327504115655
606.0000000000001,-19.45125824758438,49.8205678726211
607.0000000000001,-18.9689044519867,49.32251320179943
608.0000000000001,-19.19736860290412,50.43288556340545
609.0000000000001,-18.98893101681912,49.48440891547369
610.0000000000001,-19.11343471059683,49.16722485498632
611.0000000000001,-19.02163962681222,50.66999679581858
